TABLE_NAME;LOCAL_FIELD;REMOTE_FIELD;DATA_TYPE;FIELD_LENGTH;ACTIVE;FIELD_DEFINITION;VENDOR_ID;UNIT;TYPE_AGGREGATE;DATE_AGGREGATE
CELLSTS_4G;BAD_CQI_RATIO_DEN;C1526727396+C1526727397+C1526727398+C1526727399+C1526727400+C1526727401+C1526727402+C1526727403+C1526727404+C1526727405+C1526727406+C1526727407+C1526727408+C1526727409+C1526727410+C1526727411;NUMBER;12;1;L.ChMeas.CQI.DL.0+L.ChMeas.CQI.DL.1+L.ChMeas.CQI.DL.2+L.ChMeas.CQI.DL.3+L.ChMeas.CQI.DL.4+L.ChMeas.CQI.DL.5+L.ChMeas.CQI.DL.6+L.ChMeas.CQI.DL.7+L.ChMeas.CQI.DL.8+L.ChMeas.CQI.DL.9+L.ChMeas.CQI.DL.10+L.ChMeas.CQI.DL.11+L.ChMeas.CQI.DL.12+L.ChMeas.CQI.DL.13+L.ChMeas.CQI.DL.14+L.ChMeas.CQI.DL.15;6;NULL;SUM;SUM
CELLSTS_4G;FAIR_CQI_RATIO_NUM;C1526727403+C1526727404+C1526727405;NUMBER;12;1;Pay = L.ChMeas.CQI.DL.7+L.ChMeas.CQI.DL.8+L.ChMeas.CQI.DL.9;6;NULL;SUM;SUM
CELLSTS_4G;GOOD_CQI_RATIO_NUM;C1526727406+C1526727407+C1526727408+C1526727409+C1526727410+C1526727411;NUMBER;12;1;L.ChMeas.CQI.DL.10+L.ChMeas.CQI.DL.11+L.ChMeas.CQI.DL.12+L.ChMeas.CQI.DL.13+L.ChMeas.CQI.DL.14+L.ChMeas.CQI.DL.15;6;NULL;SUM;SUM
CELLSTS_4G;BAD_MCS_RATIO_NUM;C1526727444+C1526727445+C1526727446+C1526727447+C1526727448+C1526727449+C1526727450+C1526727451+C1526727452+C1526727453;NUMBER;12;1;L.ChMeas.PDSCH.MCS.0+L.ChMeas.PDSCH.MCS.1+L.ChMeas.PDSCH.MCS.2+L.ChMeas.PDSCH.MCS.3+L.ChMeas.PDSCH.MCS.4+L.ChMeas.PDSCH.MCS.5+L.ChMeas.PDSCH.MCS.6+L.ChMeas.PDSCH.MCS.7+L.ChMeas.PDSCH.MCS.8+L.ChMeas.PDSCH.MCS.9;6;NULL;SUM;SUM
CELLSTS_4G;BAD_MCS_RATIO_DEN;"C1526727444+C1526727445+C1526727446+C1526727447+C1526727448+C1526727449+C1526727450+C1526727451+C1526727452+C1526727453+C1526727454+C1526727455+C1526727456+C1526727457+C1526727458+C1526727459+C1526727460+C1526727461+C1526727462+C1526727463+C1526727464+C1526727465+C1526727466+C1526727467+C1526727468+C1526727469+C1526727470+C1526727471+C1526727472
";NUMBER;12;1;L.ChMeas.PDSCH.MCS.0+L.ChMeas.PDSCH.MCS.1+L.ChMeas.PDSCH.MCS.2+L.ChMeas.PDSCH.MCS.3+L.ChMeas.PDSCH.MCS.4+L.ChMeas.PDSCH.MCS.5+L.ChMeas.PDSCH.MCS.6+L.ChMeas.PDSCH.MCS.7+L.ChMeas.PDSCH.MCS.8+L.ChMeas.PDSCH.MCS.9+L.ChMeas.PDSCH.MCS.10+L.ChMeas.PDSCH.MCS.11+L.ChMeas.PDSCH.MCS.12+L.ChMeas.PDSCH.MCS.13+L.ChMeas.PDSCH.MCS.14+L.ChMeas.PDSCH.MCS.15+L.ChMeas.PDSCH.MCS.16+L.ChMeas.PDSCH.MCS.17+L.ChMeas.PDSCH.MCS.18+L.ChMeas.PDSCH.MCS.19+L.ChMeas.PDSCH.MCS.20+L.ChMeas.PDSCH.MCS.21+L.ChMeas.PDSCH.MCS.22+L.ChMeas.PDSCH.MCS.23+L.ChMeas.PDSCH.MCS.24+L.ChMeas.PDSCH.MCS.25+L.ChMeas.PDSCH.MCS.26+L.ChMeas.PDSCH.MCS.27+L.ChMeas.PDSCH.MCS.28;6;NULL;SUM;SUM
CELLSTS_4G;GOOD_MCS_RATIO_NUM;C1526727454+C1526727455+C1526727456+C1526727457+C1526727458+C1526727459+C1526727460;NUMBER;12;1;L.ChMeas.PDSCH.MCS.10+L.ChMeas.PDSCH.MCS.11+L.ChMeas.PDSCH.MCS.12+L.ChMeas.PDSCH.MCS.13+L.ChMeas.PDSCH.MCS.14+L.ChMeas.PDSCH.MCS.15+L.ChMeas.PDSCH.MCS.16;6;NULL;SUM;SUM
CELLSTS_4G;AVG_MCS_NUM;C1526727444*0+C1526727445*1+C1526727446*2+C1526727447*3+C1526727448*4+C1526727449*5+C1526727450*6+C1526727451*7+C1526727452*8+C1526727453*9+C1526727454*10+C1526727455*11+C1526727456*12+C1526727457*13+C1526727458*14+C1526727459*15+C1526727460*16+C1526727461*17+C1526727462*18+C1526727463*19+C1526727464*20+C1526727465*21+C1526727466*22+C1526727467*23+C1526727468*24+C1526727469*25+C1526727470*26+C1526727471*27+C1526727472*28;NUMBER;12;1;(L.ChMeas.PDSCH.MCS.0x0)+(L.ChMeas.PDSCH.MCS.1x1)+(L.ChMeas.PDSCH.MCS.2x2)+(L.ChMeas.PDSCH.MCS.3x3)+(L.ChMeas.PDSCH.MCS.4x4)+(L.ChMeas.PDSCH.MCS.5x5)+(L.ChMeas.PDSCH.MCS.6x6)+(L.ChMeas.PDSCH.MCS.7x7)+(L.ChMeas.PDSCH.MCS.8x8)+(L.ChMeas.PDSCH.MCS.9x9)+(L.ChMeas.PDSCH.MCS.10x10)+(L.ChMeas.PDSCH.MCS.11x11)+(L.ChMeas.PDSCH.MCS.12x12)+(L.ChMeas.PDSCH.MCS.13x13)+(L.ChMeas.PDSCH.MCS.14x14)+(L.ChMeas.PDSCH.MCS.15x15)+(L.ChMeas.PDSCH.MCS.16x16)+(L.ChMeas.PDSCH.MCS.17x17)+(L.ChMeas.PDSCH.MCS.18x18)+(L.ChMeas.PDSCH.MCS.19x19)+(L.ChMeas.PDSCH.MCS.20x20)+(L.ChMeas.PDSCH.MCS.21x21)+(L.ChMeas.PDSCH.MCS.22x22)+(L.ChMeas.PDSCH.MCS.23x23)+(L.ChMeas.PDSCH.MCS.24x24)+(L.ChMeas.PDSCH.MCS.25x25)+(L.ChMeas.PDSCH.MCS.26x26)+(L.ChMeas.PDSCH.MCS.27x27)+(L.ChMeas.PDSCH.MCS.28x28);6;NULL;SUM;SUM
CELLSTS_4G;INTERNB_PATHSUCC;C1526728354;NUMBER;12;1;L.HHO.IntereNB.PathSwSucc;6;NULL;SUM;SUM
CELLSTS_4G;INTERNB_PATHSWATT;C1526728353;NUMBER;12;1;L.HHO.IntereNB.PathSwAtt;6;NULL;SUM;SUM
CELLSTS_4G;L_CA_TRAFF_BITS_DL_PCELL;C1526732658;NUMBER;12;1;L.CA.Traffic.bits.DL.PCell;6;NULL;SUM;SUM
CELLSTS_4G;L_CA_TRAFF_BITS_DL_SCELL;C1526729259;NUMBER;12;1;L.CA.Traffic.bits.DL.SCell;6;NULL;SUM;SUM
CELLSTS_4G;VQI_UL_TotalValue;C1526741681;NUMBER;12;1;L.Voice.VQI.UL.TotalValue;6;NULL;SUM;SUM
CELLSTS_4G;VQI_UL_Excellent_Times;C1526728411;NUMBER;12;1;L.Voice.VQI.UL.Excellent.Times;6;NULL;SUM;SUM
CELLSTS_4G;VQI_UL_Good_Times;C1526728412;NUMBER;12;1;L.Voice.VQI.UL.Good.Times;6;NULL;SUM;SUM
CELLSTS_4G;VQI_UL_Accept_Times;C1526728413;NUMBER;12;1;L.Voice.VQI.UL.Accept.Times;6;NULL;SUM;SUM
CELLSTS_4G;VQI_UL_Poor_Times;C1526728414;NUMBER;12;1;L.Voice.VQI.UL.Poor.Times;6;NULL;SUM;SUM
CELLSTS_4G;VQI_UL_Bad_Times;C1526728415;NUMBER;12;1;L.Voice.VQI.UL.Bad.Times;6;NULL;SUM;SUM
CELLSTS_4G;VQI_UL_Average_DEN;C1526728411+C1526728412+C1526728413+C1526728414+C1526728415;NUMBER;12;1;L.Voice.VQI.UL.Excellent.Times + L.Voice.VQI.UL.Good.Times + L.Voice.VQI.UL.Accept.Times + L.Voice.VQI.UL.Poor.Times + L.Voice.VQI.UL.Bad.Times;6;NULL;SUM;SUM
CELLSTS_4G;VQI_UL_BAD_Percentage_NUM;C1526728414+C1526728415;NUMBER;12;1;L.Voice.VQI.UL.Poor.Times + L.Voice.VQI.UL.Bad.Times;6;NULL;SUM;SUM
CELLSTS_4G;SRVCC_E2W_PrepAttOut;C1526728400;NUMBER;12;1;L.IRATHO.SRVCC.E2W.PrepAttOut;6;NULL;SUM;SUM
CELLSTS_4G;SRVCC_E2W_ExecAttOut;C1526728401;NUMBER;12;1;L.IRATHO.SRVCC.E2W.ExecAttOut;6;NULL;SUM;SUM
CELLSTS_4G;SRVCC_E2W_ExecSuccOut;C1526728402;NUMBER;12;1;L.IRATHO.SRVCC.E2W.ExecSuccOut;6;NULL;SUM;SUM
CELLSTS_4G;SRVCC_E2G_ExecAttOut;C1526728404;NUMBER;12;1;L.IRATHO.SRVCC.E2G.ExecAttOut;6;NULL;SUM;SUM
CELLSTS_4G;SRVCC_E2G_ExecSuccOut;C1526728405;NUMBER;12;1;L.IRATHO.SRVCC.E2G.ExecSuccOut;6;NULL;SUM;SUM
CELLSTS_4G;SRVCC_Exec_E2W_Fail_Rate_NUM;C1526728401-C1526728402;NUMBER;12;1;L.IRATHO.SRVCC.E2W.ExecAttOut - L.IRATHO.SRVCC.E2W.ExecSuccOut;6;NULL;SUM;SUM
CELLSTS_4G;SRVCC_Exec_E2G_Fail_Rate_NUM;C1526728404-C1526728405;NUMBER;12;1;L.IRATHO.SRVCC.E2G.ExecAttOut - L.IRATHO.SRVCC.E2G.ExecSuccOut;6;NULL;SUM;SUM
CELLSTS_4G;SRVCC_Exec_Fail_Rate_NUM;C1526728401+C1526728404-C1526728402-C1526728405;NUMBER;12;1;L.IRATHO.SRVCC.E2W.ExecAttOut +  L.IRATHO.SRVCC.E2G.ExecAttOut - L.IRATHO.SRVCC.E2W.ExecSuccOut - L.IRATHO.SRVCC.E2G.ExecSuccOut;6;NULL;SUM;SUM
CELLSTS_4G;SRVCC_Exec_Fail_Rate_DEN;C1526728401+C1526728404;NUMBER;12;1;L.IRATHO.SRVCC.E2W.ExecAttOut + L.IRATHO.SRVCC.E2G.ExecAttOut;6;NULL;SUM;SUM
CELLSTS_4G;SRVCC_E2G_PrepAttOut;C1526728403;NUMBER;12;1;L.IRATHO.SRVCC.E2G.PrepAttOut;6;NULL;SUM;SUM
CELLSTS_4G;DL_IBLER_RATIO_NUM;C1526728180+C1526728182+C1526728184+C1526739660;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;DL_RATIO_DEN;C1526727354+C1526727355+C1526727356+C1526739656;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;L_CHMEAS_DFEE_RFOFF_DUR;C1526728150;NUMBER;12;1;L.ChMeas.DFEE.RFOFF.Dur;6;NULL;SUM;SUM
CELLSTS_4G;L_CHMEAS_DFEE_OPPRFOFF_DUR;C1526746656;NUMBER;12;1;L.ChMeas.DFEE.OppRFOFF.Dur;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_BITS_DL_QCI_3;C1526726809;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_BITS_DL_LASTTTI_QCI_3;C1526729008;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_TIME_DL_RMVLASTTTI_QCI3;C1526729018;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_TIME_DLRMVLASTTI_QCI6;C1526729021;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;MAX_ACTV_USER_UL_PILOT;C1526728973;NUMBER;12;1;L.Traffic.ActiveUser.UL.Max;6;NULL;SUM;MAX
CELLSTS_4G;MAX_ACTIVE_USER_DL_PILOT;C1526728970;NUMBER;12;1;L.Traffic.ActiveUser.DL.Max;6;NULL;SUM;MAX
CELLSTS_4G;UL_ACTIVE_USERS_AVG;C1526728972;NUMBER;12;1;L.Traffic.ActiveUser.UL.Avg;6;NULL;SUM;AVG
CELLSTS_4G;MAX_DATA_USERS;C1526728335;NUMBER;12;1;L.Traffic.User.Data.Max;6;NULL;SUM;MAX
CELLSTS_4G;AVG_DATA_USERS;C1526728336;NUMBER;12;1;L.Traffic.User.Data.Avg;6;NULL;SUM;AVG
CELLSTS_4G;AVG_ACT_USERS;C1526728975;NUMBER;12;1;"L.Traffic.ActiveUser.Avg
";6;NULL;SUM;AVG
CELLSTS_4G;MAX_ACT_USERS;C1526728976;NUMBER;12;1;"L.Traffic.ActiveUser.Max
";6;NULL;SUM;MAX
CELLSTS_4G;L_E2W_COVERAGE_PREP_ATT_OUT;C1526729485;NUMBER;12;1;L.IRATHO.E2W.Coverage.PrepAttOut;6;NULL;SUM;SUM
CELLSTS_4G;L_E2G_COVERAGE_PREP_ATT_OUT;C1526729488;NUMBER;12;1;L.IRATHO.E2G.Coverage.PrepAttOut;6;NULL;SUM;SUM
CELLSTS_4G;L_E2W_COVERAGE_EXEC_SUCC_OUT;C1526729487;NUMBER;12;1;L.IRATHO.E2W.Coverage.ExecSuccOut;6;NULL;SUM;SUM
CELLSTS_4G;L_E2G_COVERAGE_EXEC_SUCC_OUT;C1526729490;NUMBER;12;1;L.IRATHO.E2G.Coverage.ExecSuccOut;6;NULL;SUM;SUM
CELLSTS_4G;DL_NONGBR_USER_THR_NUM_FWA;(C1526728261-C1526729005)-((C1526726803+C1526726806+C1526726809+C1526726815)-(C1526729006+C1526729007+C1526729008+C1526729009+C1526729010));NUMBER;12;1;(L.Thrp.bits.DL - L.Thrp.bits.DL.LastTTI)-((L.Thrp.bits.DL.QCI.1+L.Thrp.bits.DL.QCI.2+L.Thrp.bits.DL.QCI.3+L.Thrp.bits.DL.QCI.4+L.Thrp.bits.DL.QCI.5)-(L.Thrp.bits.DL.LastTTI.QCI.1+L.Thrp.bits.DL.LastTTI.QCI.2+L.Thrp.bits.DL.LastTTI.QCI.3+L.Thrp.bits.DL.LastTTI.QCI.4+L.Thrp.bits.DL.LastTTI.QCI.5));6;NULL;SUM;SUM
CELLSTS_4G;DL_NONGBR_USER_THR_DEN_FWA;C1526729015-(C1526729016+C1526729017+C1526729018+C1526729019+C1526729020);NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI-(L.Thrp.Time.DL.RmvLastTTI.QCI.1+L.Thrp.Time.DL.RmvLastTTI.QCI.2+L.Thrp.Time.DL.RmvLastTTI.QCI.3+L.Thrp.Time.DL.RmvLastTTI.QCI.4+L.Thrp.Time.DL.RmvLastTTI.QCI.5);6;NULL;SUM;SUM
CELLSTS_4G;AVG_CQI_256QM_NUM_FWA;1*(C1526727397+C1526729336+C1526729368+C1526729400-C1526739663)+2*(C1526727398+C1526729337+C1526729369+C1526729401-C1526739664)+3*(C1526727399+C1526729338+C1526729370+C1526729402-C1526739665)+4*(C1526727400+C1526729339+C1526729371+C1526729403-C1526739666)+5*(C1526727401+C1526729340+C1526729372+C1526729404-C1526739667)+6*(C1526727402+C1526729341+C1526729373+C1526729405-C1526739668)+7*(C1526727403+C1526729342+C1526729374+C1526729406-C1526739669)+8*(C1526727404+C1526729343+C1526729375+C1526729407-C1526739670)+9*(C1526727405+C1526729344+C1526729376+C1526729408-C1526739671)+10*(C1526727406+C1526729345+C1526729377+C1526729409-C1526739672)+11*(C1526727407+C1526729346+C1526729378+C1526729410-C1526739673)+12*(C1526727408+C1526729347+C1526729379+C1526729411-C1526739674)+13*(C1526727409+C1526729348+C1526729380+C1526729412-C1526739675)+14*(C1526727410+C1526729349+C1526729381+C1526729413-C1526739676)+15*(C1526727411+C1526729350+C1526729382+C1526729414-C1526739677);NUMBER;12;1;x*(L.ChMeas.CQI.DL.x + L.ChMeas.CQI.DL.SingleCW.Aperiodic.x + L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.x + L.ChMeas.CQI.DL.DualCW.Code1.Aperiodic.x - L.ChMeas.DL.256QAM.CQI.DL.x);6;NULL;SUM;SUM
CELLSTS_4G;AVG_CQI_256QM_DEN_FWA;(C1526727397+C1526729336+C1526729368+C1526729400-C1526739663)+(C1526727398+C1526729337+C1526729369+C1526729401-C1526739664)+ (C1526727399+C1526729338+C1526729370+C1526729402-C1526739665)+(C1526727400+C1526729339+C1526729371+C1526729403-C1526739666)+(C1526727401+C1526729340+C1526729372+C1526729404-C1526739667)+(C1526727402+C1526729341+C1526729373+C1526729405-C1526739668)+(C1526727403+C1526729342+C1526729374+C1526729406-C1526739669)+(C1526727404+C1526729343+C1526729375+C1526729407-C1526739670)+(C1526727405+C1526729344+C1526729376+C1526729408-C1526739671)+(C1526727406+C1526729345+C1526729377+C1526729409-C1526739672)+(C1526727407+C1526729346+C1526729378+C1526729410-C1526739673)+(C1526727408+C1526729347+C1526729379+C1526729411-C1526739674)+(C1526727409+C1526729348+C1526729380+C1526729412-C1526739675)+(C1526727410+C1526729349+C1526729381+C1526729413-C1526739676)+(C1526727411+C1526729350+C1526729382+C1526729414-C1526739677);NUMBER;12;1;L.ChMeas.CQI.DL.x + L.ChMeas.CQI.DL.SingleCW.Aperiodic.x + L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.x + L.ChMeas.CQI.DL.DualCW.Code1.Aperiodic.x - L.ChMeas.DL.256QAM.CQI.DL.x;6;NULL;SUM;SUM
CELLSTS_4G;DL_ACTIVE_USERS_FWA;C1526745881;NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI.WBB;6;NULL;SUM;SUM
CELLSTS_4G;DL_USER_THRPUT_FWA_NUM;C1526745879-C1526745880;NUMBER;12;1;L.Thrp.bits.DL.WBB ? L.Thrp.bits.DL.LastTTI.WBB;6;NULL;SUM;SUM
CELLSTS_4G;DL_USER_THRPUT_FWA_DEN;C1526745881;NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI.WBB;6;NULL;SUM;SUM
CELLSTS_4G;DL_DATA_VOLUME_FWA;C1526745879;NUMBER;12;1;L.Thrp.bits.DL.WBB;6;NULL;SUM;SUM
CELLSTS_4G;DL_FIRST_PACKET_DELAY_NUM;C1526732765;NUMBER;12;1;L.Traffic.DL.EmptyBuf.PDCPLat.Time;6;NULL;SUM;SUM
CELLSTS_4G;DL_FIRST_PACKET_DELAY_DEN;C1526732755;NUMBER;12;1;L.Traffic.DL.EmptyBuf.PDCPLat.Num;6;NULL;SUM;SUM
CELLSTS_4G;DL_FIRST_PACKET_DELAY_MOB_NUM;C1526732771+C1526732772+C1526732773+C1526732774;NUMBER;12;1;L.Traffic.DL.EmptyBuf.PDCPLat.Time.QCI.x;6;NULL;SUM;SUM
CELLSTS_4G;DL_FIRST_PACKET_DELAY_MOB_DEN;C1526732761+C1526732762+C1526732763+C1526732764;NUMBER;12;1;L.Traffic.DL.EmptyBuf.PDCPLat.Num.QCI.x;6;NULL;SUM;SUM
CELLSTS_4G;DL_FIRST_PACKET_DELAY_FWA_NUM;C1526732765-(C1526732766+C1526732767+C1526732768+C1526732769+C1526732770+C1526732771+C1526732772+C1526732773+C1526732774);NUMBER;12;1;L.Traffic.DL.EmptyBuf.PDCPLat.Time-(L.Traffic.DL.EmptyBuf.PDCPLat.Time.QCI.x);6;NULL;SUM;SUM
CELLSTS_4G;DL_FIRST_PACKET_DELAY_FWA_DEN;C1526732755-(C1526732756+C1526732757+C1526732758+C1526732759+C1526732760+C1526732761+C1526732762+C1526732763+C1526732764);NUMBER;12;1;L.Traffic.DL.EmptyBuf.PDCPLat.Num-(L.Traffic.DL.EmptyBuf.PDCPLat.Num.QCI.x);6;NULL;SUM;SUM
CELLSTS_4G;DL_NONGBR_USER_EXPERIENCE_NUM;(C1526728261-C1526729005)-((C1526726803-C1526729006)+(C1526726806-C1526729007)+(C1526726809-C1526729008)+(C1526726812-C1526729009)+(C1526726815-C1526729010));NUMBER;12;1;(L.Thrp.bits.DL-L.Thrp.bits.DL.LastTTI) - (L.Thrp.bits.DL.QCI.x-L.Thrp.bits.DL.LastTTI.QCI.x);6;NULL;SUM;SUM
CELLSTS_4G;RAB_RELEASE_UNSYN;C1526728436;NUMBER;12;1;L.E-RAB.Release.Unsyn;6;NULL;SUM;SUM
CELLSTS_4G;RA_GRP_NUM;C1526727217+C1526727220+C1526727225;NUMBER;12;1;L.RA.GrpA.ContResolution+L.RA.GrpB.ContResolution+L.RA.Dedicate.HO.Msg3Rcv;6;NULL;SUM;SUM
CELLSTS_4G;RA_GRP_DEN;C1526727215+C1526727218+C1526727222;NUMBER;12;1;L.RA.GrpA.Att+L.RA.GrpB.Att+L.RA.Dedicate.HO.Att;6;NULL;SUM;SUM
CELLSTS_4G;DL_NONGBR_USER_EXPERIENCE_DEN;(C1526729015+C1526732765)-(C1526729016+C1526732766+C1526729017+C1526732767+C1526729018+C1526732768+C1526729019+C1526732769+C1526729020+C1526732770);NUMBER;12;1;(L.Thrp.Time.DL.RmvLastTTI+L.Traffic.DL.EmptyBuf.PDCPLat.Time)-(L.Thrp.Time.DL.RmvLastTTI.QCI.x+L.Traffic.DL.EmptyBuf.PDCPLat.Time.QCI.x);6;NULL;SUM;SUM
CELLSTS_4G;AVERAGE_CQI_NON256QAM_NUM;1*C1526739663+2*C1526739664+3*C1526739665+4*C1526739666+5*C1526739667+6*C1526739668+7*C1526739669+8*C1526739670+9*C1526739671+10*C1526739672+11*C1526739673+12*C1526739674+13*C1526739675+14*C1526739676+15*C1526739677;NUMBER;12;1;(L.Thrp.bits.UL - L.Thrp.bits.UE.UL.LastTTI)-((L.Thrp.bits.UL.QCI.1+L.Thrp.bits.UL.QCI.2+L.Thrp.bits.UL.QCI.3+L.Thrp.bits.UL.QCI.4+L.Thrp.bits.UL.QCI.5)-(L.Thrp.bits.UE.UL.LastTTI.QCI.1+L.Thrp.bits.UE.UL.LastTTI.QCI.2+L.Thrp.bits.UE.UL.LastTTI.QCI.3+L.Thrp.bits.UE.UL.LastTTI.QCI.4+L.Thrp.bits.UE.UL.LastTTI.QCI.5));6;NULL;SUM;SUM
CELLSTS_4G;AVERAGE_CQI_NON256QAM_DEN;C1526739663+C1526739664+C1526739665+C1526739666+C1526739667+C1526739668+C1526739669+C1526739670+C1526739671+C1526739672+C1526739673+C1526739674+C1526739675+C1526739676+C1526739677;NUMBER;12;1;L.ChMeas.DL.256QAM.CQI.DL.x;6;NULL;SUM;SUM
CELLSTS_4G;DL_RBLER_RATIO_NUM;C1526728181+C1526728183+C1526728185+C1526739661;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;DL_TB_RETRANS_RATIO_NUM;C1526727360+C1526727361+C1526727362+C1526739658;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;DL_BITS_RETRANS_RATIO_NUM;C1526727363+C1526727364+C1526727365+C1526739659;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;DL_BITS_RETRANS_RATIO_DEN;C1526727357+C1526727358+C1526727359+C1526739657;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;ERAB_STP_SUCC_RATE_QCI_133_NUM;C1526741788;NUMBER;12;1;L.E-RAB.SuccEst.ExtQCI.Index3;6;NULL;SUM;SUM
CELLSTS_4G;ERAB_STP_SUCC_RATE_QCI_133_DEN;C1526741783;NUMBER;12;1;L.E-RAB.AttEst.ExtQCI.Index3;6;NULL;SUM;SUM
CELLSTS_4G;ERAB_ABN_REL_RATE_QCI_133_NUM;C1526741793;NUMBER;12;1;L.E-RAB.AbnormRel.ExtQCI.Index3;6;NULL;SUM;SUM
CELLSTS_4G;ERAB_ABN_REL_RATE_QCI_133_DEN;C1526741798;NUMBER;12;1;L.E-RAB.NormRel.ExtQCI.Index3;6;NULL;SUM;SUM
CELLSTS_4G;UL_TRAFF_QCI_133_MB_NUM;C1526741814;NUMBER;12;1;L.Thrp.bits.UL.ExtQCI.Index3;6;NULL;SUM;SUM
CELLSTS_4G;DL_TRAFF_QCI_133_MB_NUM;C1526741824;NUMBER;12;1;L.Thrp.bits.DL.ExtQCI.Index3;6;NULL;SUM;SUM
CELLSTS_4G;UL_TRAFF_QCI_133_MB_DEN;C1526741819;NUMBER;12;1;L.Thrp.Time.UL.ExtQCI.Index3;6;NULL;SUM;SUM
CELLSTS_4G;DL_TRAFF_QCI_133_MB_DEN;C1526741829;NUMBER;12;1;L.Thrp.Time.DL.ExtQCI.Index3;6;NULL;SUM;SUM
CELLSTS_4G;KPI160_EXT3;C1526728261-(C1526726803+C1526726806+C1526726809+C1526726812+C1526726815+C1526726818+C1526726821+C1526726824+C1526726827)-C1526745879;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_SUCCEST_EXTQCI_INDEX5;C1526749362;NUMBER;12;1;L.E-RAB.SuccEst.ExtQCI.Index5;6;NULL;SUM;SUM
CELLSTS_4G;LERAB_ABNORMREL_EXTQCI_INDX5;C1526749366;NUMBER;12;1;L.E-RAB.AbnormRel.ExtQCI.Index5;6;NULL;SUM;SUM
CELLSTS_4G;DL_NONGBR_ACTIVE_USERS_NUM;(C1526726818-C1526729011)+(C1526726821-C1526729012)+(C1526726824-C1526729013)+(C1526726827-C1526729014);NUMBER;12;1;(L.Thrp.bits.DL.QCI.6-L.Thrp.bits.DL.LastTTI.QCI.6)+(L.Thrp.bits.DL.QCI.7-L.Thrp.bits.DL.LastTTI.QCI.7)+(L.Thrp.bits.DL.QCI.8-L.Thrp.bits.DL.LastTTI.QCI.8)+(L.Thrp.bits.DL.QCI.9-L.Thrp.bits.DL.LastTTI.QCI.9);6;NULL;SUM;SUM
CELLSTS_4G;PS_RAB_EST_SR_QCI6_QCI9_DEN;C1526726678+C1526726680+C1526726682+C1526726684;NUMBER;12;1;L.E-RAB.AttEst.QCI.6+L.E-RAB.AttEst.QCI.7+L.E-RAB.AttEst.QCI.8+L.E-RAB.AttEst.QCI.9;6;NULL;SUM;SUM
CELLSTS_4G;PS_RAB_EST_SR_QCI6_QCI9_NUM;C1526726679+C1526726681+C1526726683+C1526726685;NUMBER;12;1;L.E-RAB.SuccEst.QCI.6+L.E-RAB.SuccEst.QCI.7+L.E-RAB.SuccEst.QCI.8+L.E-RAB.SuccEst.QCI.9;6;NULL;SUM;SUM
CELLSTS_4G;L1_SERV_ABN_RELR_NUM;C1526728319+C1526728292-C1526729911;NUMBER;12;1;L.E-RAB.AbnormRel.eNBTot + L.E-RAB.AbnormRel.MME - L.E-RAB.AbnormRel.MME.EUtranGen;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_BITS_DL_QCI2;C1526726806;NUMBER;12;1;L.Thrp.bits.DL.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_BITS_UL_QCI2;C1526726779;NUMBER;12;1;L.Thrp.bits.UL.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;DLAVERAGETHROUGHPUT_QCI_2_NUM;C1526726806-C1526729007;NUMBER;12;1;L.Thrp.bits.DL.QCI.2-L.Thrp.bits.DL.LastTTI.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;THRP_TIME_DL_RMVLASTTTI_QCI2;C1526729017;NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_TIME_UL_QCI2;C1526726780;NUMBER;12;1;L.Thrp.Time.UL.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_ABNORMREL_QCI2;C1526726688;NUMBER;12;1;L.E-RAB.AbnormRel.QCI.2;6;NULL;SUM;SUM
